id,skill,category,confidence score
16ba71e7e37703865dbfa9b4e265bb38,big data,Skill,0.75
16ba71e7e37703865dbfa9b4e265bb38,developing,Skill,0.94
16ba71e7e37703865dbfa9b4e265bb38,support,Skill,0.72
16ba71e7e37703865dbfa9b4e265bb38,customer,PersonType,0.6
16ba71e7e37703865dbfa9b4e265bb38,technical,PersonType,0.58
16ba71e7e37703865dbfa9b4e265bb38,customer,PersonType,0.58
16ba71e7e37703865dbfa9b4e265bb38,collaboration,Skill,0.96
16ba71e7e37703865dbfa9b4e265bb38,sales,Skill,0.81
16ba71e7e37703865dbfa9b4e265bb38,solutions operations,Skill,0.65
16ba71e7e37703865dbfa9b4e265bb38,lead,Skill,0.51
16ba71e7e37703865dbfa9b4e265bb38,technologies,Skill,0.88
16ba71e7e37703865dbfa9b4e265bb38,innovation,Skill,0.94
16ba71e7e37703865dbfa9b4e265bb38,leadership,Skill,0.87
16ba71e7e37703865dbfa9b4e265bb38,innovation,Skill,0.91
16ba71e7e37703865dbfa9b4e265bb38,business,Skill,0.73
16ba71e7e37703865dbfa9b4e265bb38,computer science,Skill,0.99
16ba71e7e37703865dbfa9b4e265bb38,statistics,Skill,0.97
16ba71e7e37703865dbfa9b4e265bb38,information systems,Skill,0.95
16ba71e7e37703865dbfa9b4e265bb38,data science engineering,Skill,0.85
16ba71e7e37703865dbfa9b4e265bb38,5 years,DateTime,0.8
16ba71e7e37703865dbfa9b4e265bb38,data science,Skill,0.89
16ba71e7e37703865dbfa9b4e265bb38,machine learning,Skill,0.94
16ba71e7e37703865dbfa9b4e265bb38,2 years,DateTime,0.8
16ba71e7e37703865dbfa9b4e265bb38,big data,Skill,0.61
16ba71e7e37703865dbfa9b4e265bb38,data ingestion,Skill,0.75
16ba71e7e37703865dbfa9b4e265bb38,visualization,Skill,0.96
16ba71e7e37703865dbfa9b4e265bb38,data lakes,Skill,0.8
16ba71e7e37703865dbfa9b4e265bb38,data warehouses,Skill,0.82
16ba71e7e37703865dbfa9b4e265bb38,strategies,Skill,0.4
16ba71e7e37703865dbfa9b4e265bb38,neural networks,Skill,0.92
16ba71e7e37703865dbfa9b4e265bb38,probability theory,Skill,0.95
16ba71e7e37703865dbfa9b4e265bb38,stochastic systems,Skill,0.96
16ba71e7e37703865dbfa9b4e265bb38,bayesian inference,Skill,0.99
16ba71e7e37703865dbfa9b4e265bb38,predictive modeling,Skill,0.99
16ba71e7e37703865dbfa9b4e265bb38,deep learning,Skill,0.62
16ba71e7e37703865dbfa9b4e265bb38,two,Quantity,0.8
16ba71e7e37703865dbfa9b4e265bb38,c,Skill,0.94
16ba71e7e37703865dbfa9b4e265bb38,c++,Skill,0.99
16ba71e7e37703865dbfa9b4e265bb38,java,Skill,0.99
16ba71e7e37703865dbfa9b4e265bb38,python,Skill,1.0
16ba71e7e37703865dbfa9b4e265bb38,r,Skill,0.99
16ba71e7e37703865dbfa9b4e265bb38,javascript,Skill,0.98
16ba71e7e37703865dbfa9b4e265bb38,sas,Skill,0.96
16ba71e7e37703865dbfa9b4e265bb38,matlab,Skill,0.96
16ba71e7e37703865dbfa9b4e265bb38,virtualization,Skill,0.87
16ba71e7e37703865dbfa9b4e265bb38,cloud technologies,Skill,0.63
16ba71e7e37703865dbfa9b4e265bb38,software,Skill,0.59
16ba71e7e37703865dbfa9b4e265bb38,machine,Skill,0.73
16ba71e7e37703865dbfa9b4e265bb38,caffe,Skill,0.35
16ba71e7e37703865dbfa9b4e265bb38,mxnet,Skill,0.42
16ba71e7e37703865dbfa9b4e265bb38,natural language processing,Skill,0.85
16ba71e7e37703865dbfa9b4e265bb38,iot,Skill,0.65
16ba71e7e37703865dbfa9b4e265bb38,computing,Skill,0.65
16ba71e7e37703865dbfa9b4e265bb38,logical problem-solving,Skill,0.78
16ba71e7e37703865dbfa9b4e265bb38,communicate,Skill,0.86
16ba71e7e37703865dbfa9b4e265bb38,customer,PersonType,0.85
16ba71e7e37703865dbfa9b4e265bb38,technical writing,Skill,0.81
16ba71e7e37703865dbfa9b4e265bb38,business,Skill,0.75
16ba71e7e37703865dbfa9b4e265bb38,interpersonal,Skill,0.93
16ba71e7e37703865dbfa9b4e265bb38,communication,Skill,0.67
16ba71e7e37703865dbfa9b4e265bb38,setting,Skill,0.56
16ba71e7e37703865dbfa9b4e265bb38,webinars,Skill,0.78
16ba71e7e37703865dbfa9b4e265bb38,webinars,Event,0.5
16ba71e7e37703865dbfa9b4e265bb38,presentations,Skill,0.56
16ba71e7e37703865dbfa9b4e265bb38,customers,PersonType,0.88
16ba71e7e37703865dbfa9b4e265bb38,conceptual design,Skill,0.72
16ba71e7e37703865dbfa9b4e265bb38,business acumen,Skill,0.87
16ba71e7e37703865dbfa9b4e265bb38,customer,PersonType,0.69
16ba71e7e37703865dbfa9b4e265bb38,senior managers,PersonType,0.76
16ba71e7e37703865dbfa9b4e265bb38,executives,PersonType,0.54
16ba71e7e37703865dbfa9b4e265bb38,employer,PersonType,0.95
16ba71e7e37703865dbfa9b4e265bb38,employee,PersonType,0.93
16ba71e7e37703865dbfa9b4e265bb38,applicant,PersonType,0.64
16ba71e7e37703865dbfa9b4e265bb38,age,Quantity,0.8
16ba71e7e37703865dbfa9b4e265bb38,disabled,PersonType,0.55
16ba71e7e37703865dbfa9b4e265bb38,veteran,PersonType,0.69
16ba71e7e37703865dbfa9b4e265bb38,recently,DateTime,0.8
16ba71e7e37703865dbfa9b4e265bb38,veteran,PersonType,0.72
16ba71e7e37703865dbfa9b4e265bb38,veteran,PersonType,0.89
16ba71e7e37703865dbfa9b4e265bb38,forces,PersonType,0.48
16ba71e7e37703865dbfa9b4e265bb38,mantech,Organization,0.77
16ba71e7e37703865dbfa9b4e265bb38,applicant,PersonType,0.52
16ba71e7e37703865dbfa9b4e265bb38,mantech,Organization,0.87
16ba71e7e37703865dbfa9b4e265bb38,(703) 218-6000,PhoneNumber,0.8
16ba71e7e37703865dbfa9b4e265bb38,mantech,Organization,0.73
16ba71e7e37703865dbfa9b4e265bb38,employer,PersonType,0.78
16ba71e7e37703865dbfa9b4e265bb38,veterans,PersonType,0.72
16ba71e7e37703865dbfa9b4e265bb38,mantech,Organization,0.95
16ba71e7e37703865dbfa9b4e265bb38,recruitment,Skill,0.86
16ba71e7e37703865dbfa9b4e265bb38,compliance,Skill,0.82
16ba71e7e37703865dbfa9b4e265bb38,mantech,Organization,0.92
16ba71e7e37703865dbfa9b4e265bb38,recruiting,Skill,0.68
16ba71e7e37703865dbfa9b4e265bb38,veteran,PersonType,0.71
16ba71e7e37703865dbfa9b4e265bb38,http://www.mantech.com/careers/pages/careers.aspx,URL,0.8
16ba71e7e37703865dbfa9b4e265bb38,careers@mantech.com,Email,0.8
487fc2691c33c7c94321973ff9d55e67,incumbent,PersonType,0.49
487fc2691c33c7c94321973ff9d55e67,developing,Skill,0.98
487fc2691c33c7c94321973ff9d55e67,innovative applications,Skill,0.93
487fc2691c33c7c94321973ff9d55e67,software,Skill,0.6
487fc2691c33c7c94321973ff9d55e67,software,PersonType,0.81
487fc2691c33c7c94321973ff9d55e67,developers,PersonType,0.53
487fc2691c33c7c94321973ff9d55e67,design,Skill,0.82
487fc2691c33c7c94321973ff9d55e67,code,Skill,1.0
487fc2691c33c7c94321973ff9d55e67,test,Skill,0.99
487fc2691c33c7c94321973ff9d55e67,debug,Skill,0.9
487fc2691c33c7c94321973ff9d55e67,systems architecture,Skill,0.83
487fc2691c33c7c94321973ff9d55e67,employees,PersonType,0.99
487fc2691c33c7c94321973ff9d55e67,business,Skill,0.62
487fc2691c33c7c94321973ff9d55e67,partners,PersonType,0.52
487fc2691c33c7c94321973ff9d55e67,system applications,Skill,0.99
487fc2691c33c7c94321973ff9d55e67,employees,PersonType,0.99
487fc2691c33c7c94321973ff9d55e67,development,Skill,0.4
487fc2691c33c7c94321973ff9d55e67,languages,Skill,0.66
487fc2691c33c7c94321973ff9d55e67,employees,PersonType,0.99
487fc2691c33c7c94321973ff9d55e67,global,Skill,0.87
487fc2691c33c7c94321973ff9d55e67,credit,Skill,0.73
487fc2691c33c7c94321973ff9d55e67,product,Skill,0.61
487fc2691c33c7c94321973ff9d55e67,manage,Skill,0.93
487fc2691c33c7c94321973ff9d55e67,content,Skill,0.65
487fc2691c33c7c94321973ff9d55e67,content expert,PersonType,0.52
487fc2691c33c7c94321973ff9d55e67,peers,PersonType,0.57
487fc2691c33c7c94321973ff9d55e67,contributor,PersonType,0.55
487fc2691c33c7c94321973ff9d55e67,7,Quantity,0.8
487fc2691c33c7c94321973ff9d55e67,10 years,DateTime,0.8
487fc2691c33c7c94321973ff9d55e67,employees,PersonType,0.98
487fc2691c33c7c94321973ff9d55e67,bank america,Organization,0.47
487fc2691c33c7c94321973ff9d55e67,senior data scientist,PersonType,0.79
487fc2691c33c7c94321973ff9d55e67,analytics,Skill,0.78
487fc2691c33c7c94321973ff9d55e67,digital transformation,Skill,0.96
487fc2691c33c7c94321973ff9d55e67,technology,Skill,0.7
487fc2691c33c7c94321973ff9d55e67,analytics,Skill,0.93
487fc2691c33c7c94321973ff9d55e67,document,Skill,0.71
487fc2691c33c7c94321973ff9d55e67,detection data extraction,Skill,0.84
487fc2691c33c7c94321973ff9d55e67,support,Skill,0.68
487fc2691c33c7c94321973ff9d55e67,modeling analyzing,Skill,0.94
487fc2691c33c7c94321973ff9d55e67,nlp,Organization,0.42
487fc2691c33c7c94321973ff9d55e67,revenue generation,Skill,0.58
487fc2691c33c7c94321973ff9d55e67,business insight,Skill,0.93
487fc2691c33c7c94321973ff9d55e67,risk management,Skill,0.95
487fc2691c33c7c94321973ff9d55e67,operational efficiency,Skill,0.91
487fc2691c33c7c94321973ff9d55e67,pricing,Skill,0.53
487fc2691c33c7c94321973ff9d55e67,research,Skill,0.71
487fc2691c33c7c94321973ff9d55e67,data,Skill,0.52
487fc2691c33c7c94321973ff9d55e67,vldb,Skill,0.89
487fc2691c33c7c94321973ff9d55e67,structured,Skill,0.53
487fc2691c33c7c94321973ff9d55e67,machine learning,Skill,0.99
487fc2691c33c7c94321973ff9d55e67,text mining,Skill,1.0
487fc2691c33c7c94321973ff9d55e67,statistical analysis,Skill,1.0
487fc2691c33c7c94321973ff9d55e67,insights,Skill,0.38
487fc2691c33c7c94321973ff9d55e67,nlp,Skill,0.9
487fc2691c33c7c94321973ff9d55e67,data science,Skill,0.81
487fc2691c33c7c94321973ff9d55e67,machine learning,Skill,0.93
487fc2691c33c7c94321973ff9d55e67,technologies,Skill,0.88
487fc2691c33c7c94321973ff9d55e67,pricing,Skill,0.51
487fc2691c33c7c94321973ff9d55e67,business processes,Skill,0.59
487fc2691c33c7c94321973ff9d55e67,robotics,Skill,0.94
487fc2691c33c7c94321973ff9d55e67,technologies,Skill,0.68
487fc2691c33c7c94321973ff9d55e67,applications analytics,Skill,0.94
487fc2691c33c7c94321973ff9d55e67,manage projects,Skill,0.85
487fc2691c33c7c94321973ff9d55e67,mentor,Skill,0.92
487fc2691c33c7c94321973ff9d55e67,data scientists,PersonType,0.94
487fc2691c33c7c94321973ff9d55e67,ms,Skill,0.92
487fc2691c33c7c94321973ff9d55e67,degree,Quantity,0.8
487fc2691c33c7c94321973ff9d55e67,management,Skill,0.99
487fc2691c33c7c94321973ff9d55e67,7,Quantity,0.8
487fc2691c33c7c94321973ff9d55e67,10,Quantity,0.8
487fc2691c33c7c94321973ff9d55e67,practitioner,PersonType,0.69
487fc2691c33c7c94321973ff9d55e67,machine learning,Skill,0.98
487fc2691c33c7c94321973ff9d55e67,financial markets,Skill,0.83
487fc2691c33c7c94321973ff9d55e67,1st,Quantity,0.8
487fc2691c33c7c94321973ff9d55e67,united states america,Location,0.91
487fc2691c33c7c94321973ff9d55e67,40,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,sales,Skill,0.97
4e6fb76d9fd5cf15057b2d5053fbe623,marketing,Skill,0.83
4e6fb76d9fd5cf15057b2d5053fbe623,data science,Skill,0.83
4e6fb76d9fd5cf15057b2d5053fbe623,collaborate,Skill,0.73
4e6fb76d9fd5cf15057b2d5053fbe623,service,PersonType,0.57
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.51
4e6fb76d9fd5cf15057b2d5053fbe623,patients,PersonType,0.97
4e6fb76d9fd5cf15057b2d5053fbe623,development,Skill,0.58
4e6fb76d9fd5cf15057b2d5053fbe623,data science,Skill,0.65
4e6fb76d9fd5cf15057b2d5053fbe623,machine learning,Skill,0.95
4e6fb76d9fd5cf15057b2d5053fbe623,artificial intelligence,Skill,0.65
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.55
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.53
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.46
4e6fb76d9fd5cf15057b2d5053fbe623,patients,PersonType,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.64
4e6fb76d9fd5cf15057b2d5053fbe623,analytics,Skill,0.64
4e6fb76d9fd5cf15057b2d5053fbe623,algorithms,Skill,0.79
4e6fb76d9fd5cf15057b2d5053fbe623,prototypes,Skill,0.56
4e6fb76d9fd5cf15057b2d5053fbe623,predictive models,Skill,0.58
4e6fb76d9fd5cf15057b2d5053fbe623,data assets,Skill,0.58
4e6fb76d9fd5cf15057b2d5053fbe623,stakeholders,PersonType,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.61
4e6fb76d9fd5cf15057b2d5053fbe623,partners,PersonType,0.48
4e6fb76d9fd5cf15057b2d5053fbe623,security,Skill,0.52
4e6fb76d9fd5cf15057b2d5053fbe623,degree,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,degree,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,degree,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,2 years,DateTime,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,data science,Skill,0.65
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.75
4e6fb76d9fd5cf15057b2d5053fbe623,statistics,Skill,0.83
4e6fb76d9fd5cf15057b2d5053fbe623,data mining,Skill,0.63
4e6fb76d9fd5cf15057b2d5053fbe623,applied mathematics,Skill,0.64
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.63
4e6fb76d9fd5cf15057b2d5053fbe623,engineering,Skill,0.68
4e6fb76d9fd5cf15057b2d5053fbe623,degree,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,6 years,DateTime,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,data science,Skill,0.77
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.9
4e6fb76d9fd5cf15057b2d5053fbe623,statistics,Skill,0.87
4e6fb76d9fd5cf15057b2d5053fbe623,data mining,Skill,0.85
4e6fb76d9fd5cf15057b2d5053fbe623,applied mathematics,Skill,0.81
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.73
4e6fb76d9fd5cf15057b2d5053fbe623,engineering,Skill,0.9
4e6fb76d9fd5cf15057b2d5053fbe623,computer science,Skill,0.64
4e6fb76d9fd5cf15057b2d5053fbe623,8years,DateTime,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,data science,Skill,0.89
4e6fb76d9fd5cf15057b2d5053fbe623,business,Skill,0.85
4e6fb76d9fd5cf15057b2d5053fbe623,statistics,Skill,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,data mining,Skill,0.78
4e6fb76d9fd5cf15057b2d5053fbe623,applied mathematics,Skill,0.73
4e6fb76d9fd5cf15057b2d5053fbe623,business analytics,Skill,0.67
4e6fb76d9fd5cf15057b2d5053fbe623,engineering,Skill,0.6
4e6fb76d9fd5cf15057b2d5053fbe623,science,Skill,0.53
4e6fb76d9fd5cf15057b2d5053fbe623,degree,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,data science,Skill,0.9
4e6fb76d9fd5cf15057b2d5053fbe623,engineering,Skill,0.99
4e6fb76d9fd5cf15057b2d5053fbe623,mathematics,Skill,0.97
4e6fb76d9fd5cf15057b2d5053fbe623,applied physics,Skill,0.96
4e6fb76d9fd5cf15057b2d5053fbe623,statistics,Skill,0.95
4e6fb76d9fd5cf15057b2d5053fbe623,operations research,Skill,0.81
4e6fb76d9fd5cf15057b2d5053fbe623,degree,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,3 years,DateTime,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,science,Skill,0.66
4e6fb76d9fd5cf15057b2d5053fbe623,relational,Skill,0.9
4e6fb76d9fd5cf15057b2d5053fbe623,ml,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,linux,Organization,0.68
4e6fb76d9fd5cf15057b2d5053fbe623,web applications,Skill,0.95
4e6fb76d9fd5cf15057b2d5053fbe623,documentation,Skill,0.98
4e6fb76d9fd5cf15057b2d5053fbe623,version control,Skill,0.78
4e6fb76d9fd5cf15057b2d5053fbe623,code review,Skill,0.77
4e6fb76d9fd5cf15057b2d5053fbe623,technical aptitude,Skill,0.66
4e6fb76d9fd5cf15057b2d5053fbe623,logical,Skill,0.74
4e6fb76d9fd5cf15057b2d5053fbe623,problem solving,Skill,0.9
4e6fb76d9fd5cf15057b2d5053fbe623,decision-making,Skill,0.94
4e6fb76d9fd5cf15057b2d5053fbe623,planning,Skill,0.83
4e6fb76d9fd5cf15057b2d5053fbe623,datasets,Skill,0.53
4e6fb76d9fd5cf15057b2d5053fbe623,collaborate,Skill,0.61
4e6fb76d9fd5cf15057b2d5053fbe623,communicate,Skill,0.7
4e6fb76d9fd5cf15057b2d5053fbe623,distributed computing,Skill,0.72
4e6fb76d9fd5cf15057b2d5053fbe623,learning,Skill,0.62
4e6fb76d9fd5cf15057b2d5053fbe623,analytics,Skill,0.64
4e6fb76d9fd5cf15057b2d5053fbe623,biotech,Skill,0.9
4e6fb76d9fd5cf15057b2d5053fbe623,health,Skill,0.53
4e6fb76d9fd5cf15057b2d5053fbe623,biotechnology,Skill,0.72
4e6fb76d9fd5cf15057b2d5053fbe623,pioneer,PersonType,0.46
4e6fb76d9fd5cf15057b2d5053fbe623,since 1980,DateTime,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.66
4e6fb76d9fd5cf15057b2d5053fbe623,one,Quantity,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,biotechnology,Skill,0.5
4e6fb76d9fd5cf15057b2d5053fbe623,patients,PersonType,0.96
4e6fb76d9fd5cf15057b2d5053fbe623,medicines,Product,0.56
4e6fb76d9fd5cf15057b2d5053fbe623,patients,PersonType,0.91
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.65
4e6fb76d9fd5cf15057b2d5053fbe623,employer,PersonType,0.82
4e6fb76d9fd5cf15057b2d5053fbe623,applicants,PersonType,0.67
4e6fb76d9fd5cf15057b2d5053fbe623,veteran,PersonType,0.72
4e6fb76d9fd5cf15057b2d5053fbe623,biotechnology,Skill,0.96
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.45
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.78
4e6fb76d9fd5cf15057b2d5053fbe623,biotechnology,Skill,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,medicines,Product,0.91
4e6fb76d9fd5cf15057b2d5053fbe623,patients,PersonType,0.97
4e6fb76d9fd5cf15057b2d5053fbe623,life,Skill,0.79
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.91
4e6fb76d9fd5cf15057b2d5053fbe623,inclusive,Skill,0.8
4e6fb76d9fd5cf15057b2d5053fbe623,ethical,Skill,0.59
4e6fb76d9fd5cf15057b2d5053fbe623,patients,PersonType,0.99
4e6fb76d9fd5cf15057b2d5053fbe623,amgen,Organization,0.65
4e6fb76d9fd5cf15057b2d5053fbe623,employer,PersonType,0.82
4e6fb76d9fd5cf15057b2d5053fbe623,applicants,PersonType,0.67
4e6fb76d9fd5cf15057b2d5053fbe623,veteran,PersonType,0.72
e2dd9f23bab475cb2cea24c3e3f3cb5a,santa barbara,Location,0.59
e2dd9f23bab475cb2cea24c3e3f3cb5a,insights,Skill,0.59
e2dd9f23bab475cb2cea24c3e3f3cb5a,growing,Skill,0.55
e2dd9f23bab475cb2cea24c3e3f3cb5a,data services,Skill,0.64
e2dd9f23bab475cb2cea24c3e3f3cb5a,insights,Skill,0.64
e2dd9f23bab475cb2cea24c3e3f3cb5a,sales,Skill,0.83
e2dd9f23bab475cb2cea24c3e3f3cb5a,marketing,Skill,0.78
e2dd9f23bab475cb2cea24c3e3f3cb5a,developers,PersonType,0.85
e2dd9f23bab475cb2cea24c3e3f3cb5a,data scientists,PersonType,0.92
e2dd9f23bab475cb2cea24c3e3f3cb5a,one,Quantity,0.8
e2dd9f23bab475cb2cea24c3e3f3cb5a,fitness classes,Event,0.76
e2dd9f23bab475cb2cea24c3e3f3cb5a,beach,Location,0.92
e2dd9f23bab475cb2cea24c3e3f3cb5a,two,Quantity,0.8
e2dd9f23bab475cb2cea24c3e3f3cb5a,employees,PersonType,0.99
e2dd9f23bab475cb2cea24c3e3f3cb5a,bikes,Product,0.93
e2dd9f23bab475cb2cea24c3e3f3cb5a,one,Quantity,0.8
e2dd9f23bab475cb2cea24c3e3f3cb5a,-it-,Skill,0.59
e2dd9f23bab475cb2cea24c3e3f3cb5a,data scientist,PersonType,0.82
e2dd9f23bab475cb2cea24c3e3f3cb5a,software development,Skill,1.0
e2dd9f23bab475cb2cea24c3e3f3cb5a,engineering,Skill,0.65
e2dd9f23bab475cb2cea24c3e3f3cb5a,big-data,Skill,0.97
e2dd9f23bab475cb2cea24c3e3f3cb5a,technologies,Skill,0.84
e2dd9f23bab475cb2cea24c3e3f3cb5a,engineers,PersonType,0.99
e2dd9f23bab475cb2cea24c3e3f3cb5a,self,Skill,0.69
e2dd9f23bab475cb2cea24c3e3f3cb5a,self-learner,PersonType,0.59
e2dd9f23bab475cb2cea24c3e3f3cb5a,learner,Skill,0.66
e2dd9f23bab475cb2cea24c3e3f3cb5a,hacker,PersonType,0.96
e2dd9f23bab475cb2cea24c3e3f3cb5a,technology,Skill,0.86
e2dd9f23bab475cb2cea24c3e3f3cb5a,advocate,PersonType,0.49
e2dd9f23bab475cb2cea24c3e3f3cb5a,engineering,Skill,0.72
e2dd9f23bab475cb2cea24c3e3f3cb5a,one,Quantity,0.8
e2dd9f23bab475cb2cea24c3e3f3cb5a,engineers,PersonType,0.84
e2dd9f23bab475cb2cea24c3e3f3cb5a,architect,PersonType,0.54
e2dd9f23bab475cb2cea24c3e3f3cb5a,design,Skill,0.91
e2dd9f23bab475cb2cea24c3e3f3cb5a,code,Skill,0.96
e2dd9f23bab475cb2cea24c3e3f3cb5a,test,Skill,0.75
e2dd9f23bab475cb2cea24c3e3f3cb5a,mentor,Skill,0.92
e2dd9f23bab475cb2cea24c3e3f3cb5a,written,Skill,0.68
e2dd9f23bab475cb2cea24c3e3f3cb5a,spoken english,Skill,0.83
e2dd9f23bab475cb2cea24c3e3f3cb5a,communication,Skill,0.78
e2dd9f23bab475cb2cea24c3e3f3cb5a,machine learning,Skill,0.96
e2dd9f23bab475cb2cea24c3e3f3cb5a,natural language processing,Skill,0.93
e2dd9f23bab475cb2cea24c3e3f3cb5a,product,Skill,0.6
e2dd9f23bab475cb2cea24c3e3f3cb5a,databases,Skill,0.48
e2dd9f23bab475cb2cea24c3e3f3cb5a,backend apps,Skill,0.58
e2dd9f23bab475cb2cea24c3e3f3cb5a,daas,Organization,0.51
e2dd9f23bab475cb2cea24c3e3f3cb5a,architect,PersonType,0.63
e2dd9f23bab475cb2cea24c3e3f3cb5a,team,PersonType,0.62
e2dd9f23bab475cb2cea24c3e3f3cb5a,members,PersonType,0.41
e2dd9f23bab475cb2cea24c3e3f3cb5a,daily,DateTime,0.8
e2dd9f23bab475cb2cea24c3e3f3cb5a,stand-up,Skill,0.58
e2dd9f23bab475cb2cea24c3e3f3cb5a,stand-up meetings,Event,0.55
e2dd9f23bab475cb2cea24c3e3f3cb5a,planning,Skill,0.74
e2dd9f23bab475cb2cea24c3e3f3cb5a,encourage,Skill,0.51
e2dd9f23bab475cb2cea24c3e3f3cb5a,collaborate,Skill,0.94
e2dd9f23bab475cb2cea24c3e3f3cb5a,computer science,Skill,1.0
e2dd9f23bab475cb2cea24c3e3f3cb5a,natural language processing,Skill,1.0
e2dd9f23bab475cb2cea24c3e3f3cb5a,machine learning,Skill,1.0
e2dd9f23bab475cb2cea24c3e3f3cb5a,3,Quantity,0.8
e2dd9f23bab475cb2cea24c3e3f3cb5a,amazon,Organization,0.46
e2dd9f23bab475cb2cea24c3e3f3cb5a,web services,Skill,0.79
e2dd9f23bab475cb2cea24c3e3f3cb5a,java,Skill,0.52
e2dd9f23bab475cb2cea24c3e3f3cb5a,coding,Skill,0.77
e2dd9f23bab475cb2cea24c3e3f3cb5a,agile development,Skill,0.97
e2dd9f23bab475cb2cea24c3e3f3cb5a,design,Skill,0.64
e2dd9f23bab475cb2cea24c3e3f3cb5a,programming,Skill,0.84
e2dd9f23bab475cb2cea24c3e3f3cb5a,mac,Product,0.6
e2dd9f23bab475cb2cea24c3e3f3cb5a,intellij,Skill,0.77
e2dd9f23bab475cb2cea24c3e3f3cb5a,insights,Skill,0.89
e2dd9f23bab475cb2cea24c3e3f3cb5a,employer,PersonType,0.96
e2dd9f23bab475cb2cea24c3e3f3cb5a,insights,Skill,0.8
e2dd9f23bab475cb2cea24c3e3f3cb5a,recruiters,PersonType,0.94
e2dd9f23bab475cb2cea24c3e3f3cb5a,candidate,PersonType,0.89
e2dd9f23bab475cb2cea24c3e3f3cb5a,candidates,PersonType,0.76
e2dd9f23bab475cb2cea24c3e3f3cb5a,recruiter,Organization,0.47
