,id,skill,type
51,4187379042.0,travel client locations,
52,4187379042.0,professional services,
53,4187379042.0,phd highly quantitative field computer science machine,
54,4187379042.0,operational research statistics mathematics etc,
55,4187379042.0,8 years,
56,4187379042.0,industry experience,
57,4187379042.0,predictive modeling analysisprogramming languages,
58,4187379042.0,java ccability,
59,4187379042.0,experimental analytic plans,
60,4187379042.0,data modeling processes,
61,4187379042.0,strong baselines ability,
62,4187379042.0,cause effect relationsconsulting experience track record,
63,4187379042.0,customers,
64,4187379042.0,needspublications presentation,
65,4187379042.0,machine,
66,4187379042.0,deep learning data mining journalsconferencesexperience aws technologies,
67,4187379042.0,redshift s3 ec2 data pipeline emrcombination,
68,4187379042.0,deep technical skills business,
69,4187379042.0,enough interface levels disciplines,
70,4187379042.0,customers,
71,4187379042.0,organizationdemonstrable track record,
72,4187379042.0,results,
0,4104263367.0,contrat,
1,4104263367.0,un onboarding sur mesureun,
2,4104263367.0,younitour,
0,4066487026.0,design,
1,4066487026.0,state art algorithms,
2,4066487026.0,natural language processing nlp information retrieval ir focus search relevance,
3,4066487026.0,practical research,
4,4066487026.0,scientific mindset focus delivery work,
5,4066487026.0,engineering team,
6,4066487026.0,machine,
7,4066487026.0,ml algorithms platform,
8,4066487026.0,design new features product drive innovation,
9,4066487026.0,company,
10,4066487026.0,scientific technical publications,
11,4066487026.0,possible encouragedapplicant,
12,4066487026.0,date,
13,4066487026.0,scientific advancements,
14,4066487026.0,div msc phd quantitative discipline computer science statistics,
15,4066487026.0,mathematics operations research engineering div div minimum 2 years,
16,4066487026.0,data science related role,
17,4066487026.0,retail e-commerce environment div div fluent python data science amp ml packages,
18,4066487026.0,nltk spacy scikit,
19,4066487026.0,gensim keras tensorflow div div good understanding nlp word embeddings,
20,4066487026.0,entity recognition information extraction search elasticsearch lucene relevance matching,
21,4066487026.0,div div,
22,4066487026.0,ml products div div,
0,4181015992.0,senior bu commercial management,
1,4181015992.0,insights,
2,4181015992.0,commercial strategies tactics,
3,4181015992.0,various key brands,
4,4181015992.0,therapeutic areasdevelop,
5,4181015992.0,analytical programs,
6,4181015992.0,business question development,
7,4181015992.0,relevant hypothesis,
8,4181015992.0,data,
9,4181015992.0,preparation integration quality control lead definition design implementation validation cutting-edge algorithms models,
10,4181015992.0,regional level eg,
11,4181015992.0,promotional analyze,
12,4181015992.0,diverse sources data,
13,4181015992.0,targeted outcomes,
14,4181015992.0,complex statistical predictive modeling concepts,
15,4181015992.0,machine-learning approaches,
16,4181015992.0,classification techniqueswork,
17,4181015992.0,internal business partners,
18,4181015992.0,regional management support,
19,4181015992.0,key decision-making processes,
20,4181015992.0,strategic operational level eg,
21,4181015992.0,predictive models tools,
22,4181015992.0,target right customers,
23,4181015992.0,resources,
24,4181015992.0,regional level,
25,4181015992.0,roi analysis etc partner resources,
26,4181015992.0,appropriate data flowdata model development,
27,4181015992.0,appropriate toolstechnology rapid prototyping,
28,4181015992.0,design analytical productsdevelop,
29,4181015992.0,global commercial experiments,
30,4181015992.0,pilot studies,
31,4181015992.0,digital data mining etc,
32,4181015992.0,kpis,
33,4181015992.0,successpost-graduate degree mastersphd quantitative field business admin statistics engineering finance etc bachelor degree quantitative field,
34,4181015992.0,mba,
35,4181015992.0,schoollong-term work,
36,4181015992.0,commercial healthcare analytics,
37,4181015992.0,multiple years,
38,4181015992.0,pharmaceutical industry international experience,
39,4181015992.0,highly desirablemultiple years,
40,4181015992.0,several following project management account management optimization modeling statistics,
41,4181015992.0,promotional response price modeling,
42,4181015992.0,sales force,
43,4181015992.0,structure forecasting simulation andor decision analysisproven team project leadership skills,
44,4181015992.0,managing,
45,4181015992.0,integrated cross department initiativesstrong analyticalquantitative skills knowledge ability,
46,4181015992.0,big pictureexperience,
47,4181015992.0,various data types,
48,4181015992.0,patient longitudinal claims data distribution sales demand units promotion data miningexperience,
49,4181015992.0,different markets indications,
50,4181015992.0,verbal written communication,
0,4186462625.0,identification new pathways targets,
1,4186462625.0,using -omics analysis identification novel therapeutic targets,
2,4186462625.0,medicine based -omics markers,
3,4186462625.0,discovery connections,
4,4186462625.0,drugs disease phenotypes,
5,4186462625.0,development,
6,4186462625.0,new therapeutics property prediction novel drug combinations,
7,4186462625.0,drug repositioning analysis protein features,
8,4186462625.0,efficiency,
9,4186462625.0,manual work analysis biomedical process information,
10,4186462625.0,clinical trial patient-related data,
11,4186462625.0,natural language processing,
12,4186462625.0,automated document generationimproving,
13,4186462625.0,outcomes,
14,4186462625.0,probability success pos,
15,4186462625.0,aggregation analysis,
16,4186462625.0,relevant data,
17,4186462625.0,qualifying hypotheses,
18,4186462625.0,risk,
19,4186462625.0,clinical trial scenarios,
20,4186462625.0,better decision-making overallapply artificial intelligence ai machine,
21,4186462625.0,ml approaches,
22,4186462625.0,eg classification,
23,4186462625.0,artificial neural networks,
24,4186462625.0,clinical data,
25,4186462625.0,biomarker profiles,
26,4186462625.0,genome-wide datasets,
27,4186462625.0,medical imaging data,
28,4186462625.0,continuous data wearable devices,
29,4186462625.0,patient classification generating hypothesis,
30,4186462625.0,treatment responders,
31,4186462625.0,biostatisticians hypothesis validationupdate report,
32,4186462625.0,relevant results,
33,4186462625.0,interdisciplinary project teams,
34,4186462625.0,strong working relationship modeling groups,
35,4186462625.0,translational iinformatics ti organization,
36,4186462625.0,ti organization,
37,4186462625.0,keen awareness developments,
38,4186462625.0,data technologies,
39,4186462625.0,analytics methods systems,
40,4186462625.0,ai ml approaches,
41,4186462625.0,analysis clinical data,
42,4186462625.0,special interest analysis data,
43,4186462625.0,wearable devices imaging dataevaluate,
44,4186462625.0,academic collaborations,
45,4186462625.0,partners cros area application ai ml,
46,4186462625.0,clinical data analysis,
47,4186462625.0,particular analysis data,
48,4186462625.0,wearable devices imaging dataan ms phd field,
49,4186462625.0,data analytics,
50,4186462625.0,machine,
51,4186462625.0,computer science mathematics statistics,
52,4186462625.0,physics3 years,
53,4186462625.0,pharmaceutical industry,
54,4186462625.0,strong record accomplishments,
55,4186462625.0,evaluation development application ai ml approachesstrong familiarity deep learning techniques,
56,4186462625.0,various network architectures cnns gans rnns auto-encoders etc regularization embeddings,
57,4186462625.0,loss-functions optimization strategies,
58,4186462625.0,reinforcement,
59,4186462625.0,techniques,
60,4186462625.0,dqn ppo etc familiarity one typical deep learning reinforcement,
61,4186462625.0,frameworks,
62,4186462625.0,tensorflow keras caffe mxnet torch openai gym keras-rl etc good knowledge r python matlabexperience sql nosql databasesknowledge,
63,4186462625.0,load etl frameworksknowledge enterprise data warehouse edw data management systemsspecific knowledge experience,
64,4186462625.0,one following,
65,4186462625.0,image analysis,
66,4186462625.0,natural language processing,
67,4186462625.0,automated document generation reinforcement,
68,4186462625.0,control theory knowledge presentation semantic models,
69,4186462625.0,graph databases etc,
70,4186462625.0,systems,
71,4186462625.0,high-performance computing methods,
72,4186462625.0,strong methodological capabilities,
73,4186462625.0,broad experience,
74,4186462625.0,different stages,
75,4186462625.0,pharma r,
76,4186462625.0,leadership experience demeanor spearhead implementation novel data science,
77,4186462625.0,related methodsa,
0,4025475515.0,good degree,
1,4025475515.0,21 highly-quantitative field eg mathematics physics computer science,
2,4025475515.0,operational research information engineering postgraduate qualifications advantage compulsory demonstrable experience,
3,4025475515.0,business problems,
4,4025475515.0,mathematicalstatistical constructs,
5,4025475515.0,order derive insight systemsexperience,
6,4025475515.0,problems,
7,4025475515.0,least two following python r sas spss java matlab,
8,4025475515.0,familiar least one data visualisation development tools tableau javascript d3demonstrable text data analytics experiences,
9,4025475515.0,open source tools,
10,4025475515.0,text unstructured data processing,
11,4025475515.0,preferred experience acquisition open data eg,
12,4025475515.0,demonstrable experience,
13,4025475515.0,monte carlo data simulationsome data competition experience eg kaggle platform,
14,4025475515.0,records,
15,4025475515.0,plusfamiliar dimensionality reduction feature selection techniques,
16,4025475515.0,familiar sql knowledge database systems,
17,4025475515.0,data extraction preferred experience,
18,4025475515.0,clean maintainable code,
19,4025475515.0,good practice state art machine,
20,4025475515.0,techniques,
21,4025475515.0,deep learning graph analysis,
22,4025475515.0,transfer learningconstrained optimization techniques,
23,4025475515.0,programming constraint programming etc probability random processessemi-supervised unsupervised machine,
24,4025475515.0,knowledge,
25,4025475515.0,big data analytics tools,
26,4025475515.0,storm implementation algorithms,
27,4025475515.0,production commercial environments,
28,4025475515.0,object-oriented design knowledge database systems,
29,4025475515.0,data extraction,
30,4025475515.0,preferred good problem,
31,4025475515.0,skills,
32,4025475515.0,confidence,
33,4025475515.0,multiple concurrent work streams,
34,4025475515.0,team player good communication skills,
35,4025475515.0,up-to-date latest technologies ability,
36,4025475515.0,client business requirements,
37,4025475515.0,technical specifications ability,
38,4025475515.0,analytical findings,
39,4025475515.0,-technical,
40,4025475515.0,technology,
41,4025475515.0,problems,
42,4025475515.0,ability,
43,4025475515.0,discussion,
0,3950163624.0,season,
1,3950163624.0,incoming data trials experiments,
2,3950163624.0,continuous flow,
3,3950163624.0,sources variation,
4,3950163624.0,corrections timely manner,
5,3950163624.0,end season coordination data manager,
6,3950163624.0,producibility data templates,
7,3950163624.0,preparation hybrid advancements,
8,3950163624.0,early development stage,
9,3950163624.0,precommercial materials,
10,3950163624.0,advancement commercial stage,
11,3950163624.0,production research commercial production databases,
12,3950163624.0,updated times,
13,3950163624.0,key factors,
